Sprite Room,Monster Room,Same Room,Distance To Char,Distance To Room Center,Killed,Action Choice
0,5,0,275.694,314.958,0,1
0,5,0,341.124,341.346,0,1
0,5,0,375.745,376.359,0,1
5,5,1,205.351,34.5639,0,1
0,5,0,425.572,419.926,0,1
0,5,0,306.955,335.898,0,1
1,5,0,260.726,321.322,0,1
5,5,1,77.528,118.551,0,1
0,5,0,376.911,336.338,0,1
5,5,1,216.577,63.0158,0,1
2,5,0,311.18,228.005,0,1
5,5,1,78.3752,48.4406,0,1
0,5,0,443.571,390.433,0,1
5,5,1,141.781,14.6216,0,1
0,5,0,268.013,368.582,0,1
0,5,0,485.173,432.699,0,1
0,5,0,453.16,343.617,0,1
0,5,0,338.37,339.417,0,1
0,5,0,327.897,341.077,0,1
0,5,0,387.57,343.317,0,1
0,5,0,518.165,443.36,0,1
1,5,0,237.667,302.977,0,1
5,5,1,218.977,55.5244,0,1
0,5,0,329.192,439.125,0,1
0,5,0,285.472,330.089,0,1
0,5,0,368.659,339.976,0,1
0,5,0,288.968,291.147,0,1
0,5,0,302.739,383.52,0,1
1,5,0,257.802,318.969,0,1
0,5,0,260.879,305.116,0,1
0,5,0,264.147,314.082,0,1
5,5,1,208.295,54.2322,0,1
0,5,0,262.997,326.305,0,1
1,5,0,298.128,352.961,0,1
0,5,0,294.475,384.288,0,1
0,5,0,485.435,463.097,0,1
0,5,0,256.125,322.625,0,1
0,5,0,281.697,382.027,0,1
0,5,0,268.269,367.144,0,1
0,5,0,281.822,380.607,0,1
0,5,0,347.979,337.924,0,1
0,5,0,357.968,327.567,0,1
0,5,0,456.259,463.645,0,1
0,5,0,377.186,336.287,0,1
0,5,0,304.551,327.5,0,1
5,5,1,218.797,44.5181,0,1
1,5,0,224.013,297.841,0,1
0,5,0,377.531,336.229,0,1
0,5,0,458.81,480.711,0,1
0,5,0,258.629,364.005,0,1
1,5,0,308.821,363.836,0,1
0,5,0,383.947,429.836,0,1
0,5,0,456.745,464.347,0,1
0,5,0,421.805,445.165,0,1
0,5,0,450.853,443.251,0,1
0,5,0,309.944,326.091,0,1
0,5,0,269.516,367.468,0,1
0,5,0,337.935,360.482,0,1
0,5,0,293.631,390.555,0,1
0,5,0,520.789,449.514,0,1
0,5,0,458.004,466.162,0,1
0,5,0,341.299,327.592,0,1
0,5,0,463.237,445.47,0,1
0,5,0,495.966,474.244,0,1
1,5,0,308.824,372.276,0,1
1,5,0,236.449,302.22,0,1
0,5,0,407.052,409.627,0,1
0,5,0,267.851,372.257,0,1
2,5,0,255.64,181.665,0,1
0,5,0,356.568,417.877,0,1
0,5,0,328.834,420.396,0,1
0,5,0,406.641,410.025,0,1
0,5,0,418.05,319.069,0,1
0,5,0,370.535,364.282,0,1
0,5,0,257.754,324.992,0,1
0,5,0,302.875,335.669,0,1
0,5,0,450.833,340.179,0,1
0,5,0,388.646,338.898,0,1
5,5,1,49.7051,92.1028,0,1
0,5,0,266.485,377.258,0,1
0,5,0,267.787,331.891,0,1
0,5,0,414.931,350.495,0,1
0,5,0,355.198,338.309,0,1
0,5,0,320.814,425.559,0,1
5,5,1,218.866,44.6196,0,1
0,5,0,518.53,483.21,0,1
0,5,0,284.668,321.135,0,1
0,5,0,417.067,374.842,0,1
0,5,0,399.28,399.471,0,1
2,2,1,116.18,104.637,0,1
5,5,1,72.5357,52.0859,0,1
0,5,0,387.742,427.307,0,1
0,5,0,285.987,330.354,0,1
1,5,0,308.605,371.257,0,1
0,5,0,262.887,305.386,0,1
0,5,0,266.996,331.003,0,1
0,5,0,251.342,367.539,0,1
0,5,0,382.514,425.875,0,1
0,5,0,489.183,396.881,0,1
2,2,1,115.354,103.796,0,1
0,5,0,285.369,386.185,0,1
4,5,0,59.9985,133.336,0,1
0,5,0,374.173,380.564,0,1
0,5,0,287.077,411.712,0,1
0,5,0,238.624,343.788,0,1
0,5,0,350.488,327.568,0,1
1,5,0,309.29,373.77,0,1
0,5,0,293.448,382.742,0,1
0,5,0,242.466,351.352,0,1
1,5,0,188.162,259.542,0,1
0,5,0,250.248,363.519,0,1
0,5,0,466.565,424.392,0,1
2,2,1,101.445,51.4494,0,1
0,5,0,259.936,330.668,0,1
0,5,0,403.235,335.328,0,1
0,5,0,450.462,339.629,0,1
4,5,0,169.24,215.939,0,1
0,5,0,229.298,323.416,0,1
0,5,0,367.18,440.998,0,1
0,5,0,407.391,404.06,0,1
4,5,0,67.4214,138.534,0,1
0,5,0,255.39,321.553,0,1
0,5,0,265.882,330.967,0,1
1,5,0,187.3,278.223,0,1
0,5,0,512.233,485.227,0,1
0,5,0,262.574,325.696,0,1
0,5,0,312.103,328.43,0,1
0,5,0,377.896,336.051,0,1
0,5,0,243.195,341.207,0,1
5,5,1,122.153,23.9279,0,1
0,5,0,466.489,482.15,0,1
5,5,1,216.171,64.2922,0,1
0,5,0,379.183,427.18,0,1
0,5,0,429.861,319.443,0,1
4,5,0,239.887,316.954,0,1
0,5,0,324.204,419.846,0,1
5,5,1,216.298,63.8929,0,1
0,5,0,234.197,331.027,0,1
0,5,0,267.922,315.346,0,1
2,5,0,255.813,181.568,0,1
0,5,0,304.109,411.859,0,1
2,5,0,218.29,256.683,0,1
5,5,1,188.701,35.4232,0,1
0,5,0,397.191,328.017,0,1
2,5,0,266.101,282.319,0,1
0,5,0,267.748,372.171,0,1
0,5,0,270.293,306.402,0,1
0,5,0,302.627,408.958,0,1
0,5,0,290.127,327.614,0,1
0,5,0,299.068,405.622,0,1
0,5,0,509.449,484.814,0,1
0,5,0,499.3,477.72,0,1
0,5,0,345.041,394.002,0,1
0,5,0,261.203,305.16,0,1
2,5,0,354.122,306.04,0,1
0,5,0,484.184,485.577,0,1
2,5,0,182.164,249.428,0,1
5,5,1,220.429,51.0145,0,1
0,5,0,266.879,375.01,0,1
0,5,0,250.862,367.053,0,1
0,5,0,433.005,319.903,0,1
4,5,0,308.326,352.723,0,1
0,5,0,279.95,326.787,0,1
0,5,0,268.067,328.682,0,1
4,5,0,285.596,342.298,0,1
0,5,0,266.874,375.033,0,1
5,5,1,218.028,58.4807,0,1
0,5,0,299.908,335.487,0,1
2,5,0,261.416,250.35,0,1
0,5,0,308.889,314.982,0,1
2,5,0,251.431,237.481,0,1
0,5,0,309.532,325.699,0,1
5,5,1,67.0646,100.272,0,1
0,5,0,468.293,421.896,0,1
0,5,0,255.138,370.283,0,1
0,5,0,321.005,426.397,0,1
0,5,0,294.496,397.342,0,1
0,5,0,470.631,415.526,0,1
0,5,0,305.382,318.136,0,1
0,5,0,485.322,485.793,0,1
0,5,0,254.489,320.225,0,1
0,5,0,453.249,467.53,0,1
1,5,0,272.651,331.013,0,1
0,5,0,423.778,411.716,0,1
0,5,0,443.544,396.187,0,1
0,5,0,359.461,446.095,0,1
0,5,0,259.482,321.605,0,1
0,5,0,320.752,425.238,0,1
2,5,0,172.955,247.624,0,1
4,5,0,329.42,362.268,0,1
0,5,0,384.659,358.8,0,1
0,5,0,287.523,391.217,0,1
2,5,0,214.955,222.838,0,1
0,5,0,266.46,377.405,0,1
0,5,0,410.21,319.13,0,1
0,5,0,337.369,327.612,0,1
0,5,0,433.459,378.06,0,1
0,5,0,391.036,327.856,0,1
0,5,0,296.731,406.562,0,1
0,5,0,376.394,336.004,0,1
2,2,1,121.315,109.301,0,1
0,5,0,373.121,319.788,0,1
2,2,1,99.5901,70.6491,0,1
5,5,1,214.431,69.7621,0,1
4,5,0,314.277,355.426,0,1
0,5,0,364.706,411.006,0,1
1,5,0,198.821,293.028,0,1
2,5,0,329.093,259.981,0,1
5,5,1,103.109,34.0918,0,1
2,5,0,353.966,306.565,0,1
2,2,1,104.191,41.1409,0,1
0,5,0,349.181,417.697,0,1
0,5,0,420.854,412.197,0,1
5,5,1,112.198,29.1431,0,1
0,5,0,398.102,397.925,0,1
0,5,0,370.146,364.135,0,1
0,5,0,229.427,320.634,0,1
5,5,1,220.966,49.3516,0,1
1,5,0,255.09,316.791,0,1
0,5,0,266.261,330.195,0,1
0,5,0,451.035,399.615,0,1
0,5,0,395.247,319.382,0,1
0,5,0,482.473,473.771,0,1
2,5,0,250.315,243.807,0,1
0,5,0,417.002,407.815,0,1
2,5,0,266.69,251.663,0,1
0,5,0,397.695,397.39,0,1
2,5,0,175.919,257.907,0,1
2,5,0,178.529,237.313,0,1
0,5,0,309.826,327.191,0,1
0,5,0,418.376,409.763,0,1
0,5,0,327.743,412.246,0,1
0,5,0,358.725,446.123,0,1
0,5,0,435.729,320.808,0,1
0,5,0,240.048,325.08,0,1
0,5,0,345.687,387.675,0,1
0,5,0,439.553,324.227,0,1
0,5,0,360.58,350.767,0,1
1,5,0,231.126,299.794,0,1
0,5,0,422.506,448.19,0,1
0,5,0,252.965,350.233,0,1
0,5,0,287.884,315.884,0,1
0,5,0,309.712,325.887,0,1
0,5,0,473.687,446.195,0,1
0,5,0,332.784,437.135,0,1
5,5,1,220.204,51.7145,0,1
0,5,0,269.422,316.591,0,1
0,5,0,372.55,337.829,0,1
0,5,0,398.134,332.287,0,1
4,5,0,267.584,333.777,0,1
0,5,0,285.739,327.66,0,1
0,5,0,271.523,331.717,0,1
0,5,0,261.257,305.167,0,1
0,5,0,404.972,364.768,0,1
0,5,0,370.739,339.006,0,1
5,5,1,140.216,15.3748,0,1
4,5,0,319.639,346.882,0,1
1,5,0,185.847,273.01,0,1
4,5,0,162.482,210.768,0,1
0,5,0,287.023,384.238,0,1
0,5,0,352.53,343.102,0,1
5,5,1,136.16,17.1398,0,1
4,5,0,227.268,259.751,0,1
0,5,0,268.715,306.182,0,1
0,5,0,334.744,387.301,0,1
0,5,0,350.128,307.168,0,1
0,5,0,472.858,446.173,0,1
0,5,0,263.923,328.295,0,1
2,5,0,322.705,249.028,0,1
0,5,0,342.078,392.361,0,1
0,5,0,454.257,468.69,0,1
0,5,0,342.784,339.178,0,1
0,5,0,259.092,364.453,0,1
0,5,0,476.403,453.284,0,1
0,5,0,251.66,342.375,0,1
0,5,0,386.568,428.183,0,1
5,5,1,104.164,121.752,0,1
0,5,0,462.662,428.066,0,1
0,5,0,313.211,329.636,0,1
0,5,0,421.254,438.34,0,1
0,5,0,293.698,317.604,0,1
0,5,0,266.395,377.92,0,1
0,5,0,442.225,474.988,0,1
0,5,0,310.338,326.475,0,1
0,5,0,375.068,336.793,0,1
2,5,0,210.807,102.71,0,1
0,5,0,273.326,321.138,0,1
0,5,0,384.238,347.873,0,1
0,5,0,364.082,351.615,0,1
0,5,0,426.276,460.023,0,1
0,5,0,470.944,484.836,0,1
0,5,0,437.804,408.369,0,1
5,5,1,188.858,35.5713,0,1
0,5,0,337.224,389.534,0,1
0,5,0,363.943,443.158,0,1
0,5,0,421.082,439.124,0,1
0,5,0,259.581,305.696,0,1
2,5,0,335.392,302.586,0,1
0,5,0,297.784,320.927,0,1
5,5,1,151.676,122.346,0,1
2,5,0,261.983,250.664,0,1
2,5,0,240.339,228.897,0,1
0,5,0,397.706,397.404,0,1
0,5,0,372.447,385.3,0,1
0,5,0,240.58,321.764,0,1
0,5,0,445.533,332.347,0,1
0,5,0,267.095,378.86,0,1
4,5,0,310.656,336.867,0,1
0,5,0,307.533,361.885,0,1
0,5,0,386.175,390.404,0,1
0,5,0,369.158,323.219,0,1
1,5,0,228.866,299.062,0,1
0,5,0,422.145,436.943,0,1
0,5,0,251.724,343.96,0,1
2,5,0,249.578,243.338,0,1
0,5,0,457.097,471.927,0,1
0,5,0,515.433,437.891,0,1
0,5,0,230.095,320.199,0,1
0,5,0,458.24,351.127,0,1
0,5,0,292.579,382.575,0,1
0,5,0,385.631,319.562,0,1
0,5,0,397.811,397.541,0,1
5,5,1,220.36,47.22,0,1
0,5,0,288.752,388.751,0,1
0,5,0,289.477,338.078,0,1
5,5,1,217.141,61.252,0,1
0,5,0,284.798,321.133,0,1
0,5,0,298.45,335.957,0,1
0,5,0,382.009,346.236,0,1
5,5,1,95.9478,38.1046,0,1
2,5,0,252.546,277.872,0,1
2,5,0,336.311,302.859,0,1
0,5,0,245.585,322.894,0,1
1,5,0,306.819,361.393,0,1
0,5,0,330.245,426.414,0,1
0,5,0,395.492,394.6,0,1
0,5,0,331.276,420.725,0,1
0,5,0,439.273,323.914,0,1
0,5,0,277.854,325.251,0,1
4,5,0,329.908,359.305,0,1
4,5,0,286.537,311.273,0,1
0,5,0,373.486,382.434,0,1
2,5,0,214.047,243.014,0,1
0,5,0,331.118,427.107,0,1
0,5,0,298.619,383.886,0,1
0,5,0,354.936,349.4,0,1
5,5,1,131.637,19.2357,0,1
0,5,0,308.7,338.143,0,1
0,5,0,369.707,393.103,0,1
0,5,0,437.908,377.377,0,1
0,5,0,380.994,389.714,0,1
0,5,0,382.631,430.712,0,1
5,5,1,220.215,51.6811,0,1
0,5,0,266.265,321.468,0,1
0,5,0,462.999,427.548,0,1
1,5,0,275.993,333.784,0,1
0,5,0,279.383,336.855,0,1
0,5,0,440.141,393.363,0,1
0,5,0,339.698,337.525,0,1
1,5,0,304.183,358.68,0,1
5,5,1,209.898,84.0669,0,1
0,5,0,296.669,298.484,0,1
0,5,0,369.393,319.852,0,1
0,5,0,295.876,406.916,0,1
0,5,0,324.615,420.241,0,1
0,5,0,330.285,425.688,0,1
0,5,0,355.259,320.347,0,1
1,5,0,311.003,377.598,0,1
0,5,0,445.711,332.609,0,1
0,5,0,407.791,410.589,0,1
2,5,0,243.543,231.117,0,1
0,5,0,474.928,446.216,0,1
0,5,0,360.333,445.564,0,1
0,5,0,377.657,319.745,0,1
1,5,0,309.026,364.172,0,1
0,5,0,261.681,370.024,0,1
0,5,0,490.959,443.579,0,1
0,5,0,327.853,318.943,0,1
0,5,0,490.458,486.769,0,1
0,5,0,367.256,440.948,0,1
0,5,0,338.48,361.205,0,1
0,5,0,378.058,336.151,0,1
0,5,0,264.869,316.416,0,1
1,5,0,186.156,274.497,0,1
0,5,0,298.336,405.909,0,1
0,5,0,339.261,415.939,0,1
4,5,0,313.34,355.001,0,1
2,2,1,99.5855,66.0811,0,1
0,5,0,282.01,328.129,0,1
0,5,0,320.538,423.35,0,1
0,5,0,425.337,362.835,0,1
2,5,0,208.458,103.652,0,1
5,5,1,78.4537,120.218,0,1
0,5,0,293.354,384.404,0,1
0,5,0,346.215,347.286,0,1
0,5,0,397.17,327.898,0,1
0,5,0,397.91,383.518,0,1
0,5,0,267.332,328.79,0,1
5,5,1,216.248,64.0498,0,1
0,5,0,412.793,417.074,0,1
0,5,0,264.719,321.498,0,1
0,5,0,379.25,367.298,0,1
0,5,0,363.975,443.136,0,1
0,5,0,361.749,444.62,0,1
0,5,0,479.992,426.568,0,1
0,5,0,491.963,442.382,0,1
0,5,0,270.943,335.103,0,1
0,5,0,282.809,384.281,0,1
0,5,0,390.618,391.33,0,1
0,5,0,308.281,327.334,0,1
2,5,0,213.605,245.762,0,1
0,5,0,281.834,383.47,0,1
2,5,0,345.369,305.555,0,1
5,5,1,219.504,53.8864,0,1
0,5,0,397.662,396.438,0,1
1,5,0,202.294,250.588,0,1
0,5,0,287.732,334.553,0,1
2,5,0,176.308,258.048,0,1
2,5,0,344.208,284.853,0,1
0,5,0,446.744,334.136,0,1
2,5,0,199.559,105.464,0,1
0,5,0,231.227,319.96,0,1
0,5,0,235.294,332.371,0,1
0,5,0,298.51,405.839,0,1
2,5,0,256.924,247.805,0,1
2,2,1,101.805,82.6158,0,1
0,5,0,456.638,348.758,0,1
0,5,0,298.23,405.952,0,1
2,5,0,259.985,245.069,0,1
0,5,0,384.614,319.58,0,1
0,5,0,285.249,388.05,0,1
0,5,0,262.366,367.494,0,1
0,5,0,269.58,306.302,0,1
0,5,0,488.963,466.861,0,1
2,5,0,264.946,252.275,0,1
0,5,0,418.314,424.192,0,1
2,5,0,187.058,232.832,0,1
0,5,0,345.516,327.577,0,1
0,5,0,406.802,400.279,0,1
0,5,0,245.685,356.676,0,1
0,5,0,445.823,399.107,0,1
0,5,0,397.462,327.951,0,1
2,2,1,114.398,102.786,0,1
2,5,0,314.4,234.074,0,1
4,5,0,72.0553,143.65,0,1
0,5,0,365.79,342.742,0,1
0,5,0,330.969,426.988,0,1
0,5,0,366.542,373.811,0,1
2,5,0,354.009,306.464,0,1
0,5,0,258.659,364.034,0,1
0,5,0,450.198,463.992,0,1
0,5,0,465.084,416.987,0,1
5,5,1,219.835,52.8581,0,1
0,5,0,421.436,443.699,0,1
5,5,1,128.82,122.117,0,1
4,5,0,323.112,359.424,0,1
0,5,0,309.872,326.02,0,1
0,5,0,395.843,327.443,0,1
0,5,0,267.603,370.893,0,1
0,5,0,408.032,410.902,0,1
0,5,0,385.988,325.795,0,1
0,5,0,263.322,305.444,0,1
0,5,0,426.128,369.143,0,1
0,5,0,341.837,429.809,0,1
0,5,0,426.361,369.425,0,1
5,5,1,197.394,30.6511,0,1
5,5,1,138.721,16.0105,0,1
0,5,0,369.054,395.016,0,1
0,5,0,261.444,324.055,0,1
0,5,0,267.084,373.839,0,1
0,5,0,246.85,345.033,0,1
0,5,0,272.591,376.168,0,1
0,5,0,368.705,439.983,0,1
0,5,0,326.618,384.879,0,1
0,5,0,430.975,437.331,0,1
0,5,0,295.34,383.102,0,1
0,5,0,236.079,335.907,0,1
0,5,0,523.229,457.41,0,1
0,5,0,339.734,390.305,0,1
0,5,0,466.325,481.981,0,1
0,5,0,357.154,424.21,0,1
4,5,0,235.247,313.448,0,1
4,5,0,286.51,311.247,0,1
0,5,0,255.359,321.722,0,1
0,5,0,296.764,320.943,0,1
0,5,0,352.166,417.965,0,1
5,5,1,206.68,78.4842,0,1
2,5,0,192.746,234.603,0,1
5,5,1,76.0683,117.854,0,1
0,5,0,378.015,336.06,0,1
0,5,0,372.89,341.168,0,1
0,5,0,492.956,487.244,0,1
0,5,0,397.548,396.185,0,1
5,5,1,208.976,74.1574,0,1
0,5,0,463.675,415.241,0,1
0,5,0,299.191,316.747,0,1
0,5,0,418.178,424.017,0,1
0,5,0,280.009,377.532,0,1
0,5,0,355.35,352.444,0,1
2,2,1,100.813,54.7092,0,1
0,5,0,398.928,414.787,0,1
0,5,0,522.527,454.687,0,1
5,5,1,141.81,14.6066,0,1
5,5,1,220.334,47.1669,0,1
0,5,0,325.356,438.673,0,1
0,5,0,294,309.863,0,1
2,2,1,123.128,110.737,0,1
2,5,0,330.023,300.996,0,1
4,5,0,83.0619,150.215,0,1
0,5,0,253.762,319.134,0,1
5,5,1,220.049,52.1967,0,1
0,5,0,263.867,327.511,0,1
0,5,0,362.541,338.972,0,1
0,5,0,363.557,425.072,0,1
0,5,0,489.936,444.202,0,1
0,5,0,274.477,333.463,0,1
4,5,0,314.782,355.655,0,1
0,5,0,469.7,445.688,0,1
0,5,0,355.728,418.131,0,1
0,5,0,396.732,396.151,0,1
2,5,0,343.937,284.4,0,1
0,5,0,267.792,369.827,0,1
2,2,1,103.67,42.8191,0,1
0,5,0,454.043,403.326,0,1
0,5,0,345.975,327.576,0,1
0,5,0,488.962,480.784,0,1
0,5,0,357.421,320.047,0,1
2,2,1,104.758,39.4086,0,1
1,5,0,193.983,254.047,0,1
2,5,0,232.833,230.157,0,1
0,5,0,278.097,325.439,0,1
0,5,0,429.463,319.406,0,1
0,5,0,436.118,321.01,0,1
0,5,0,491.334,486.936,0,1
0,5,0,349.965,387.826,0,1
5,5,1,153.868,107.613,0,1
0,5,0,272.094,319.82,0,1
2,5,0,317.222,239.255,0,1
0,5,0,337.556,432.679,0,1
2,5,0,205.44,225.54,0,1
0,5,0,323.735,419.396,0,1
0,5,0,239.478,321.485,0,1
0,5,0,390.753,334.459,0,1
0,5,0,499.492,477.92,0,1
1,5,0,223.024,297.634,0,1
0,5,0,397.755,383.311,0,1
1,5,0,211.192,295.418,0,1
0,5,0,426.901,319.233,0,1
2,5,0,199.343,105.496,0,1
0,5,0,354.179,327.566,0,1
0,5,0,395.069,327.974,0,1
0,5,0,389.886,336.442,0,1
0,5,0,417.295,422.881,0,1
0,5,0,303.605,410.163,0,1
0,5,0,340.94,391.363,0,1
2,5,0,174.011,243.459,0,1
0,5,0,469.507,482.762,0,1
5,5,1,105.378,108.673,0,1
0,5,0,382.161,416.298,0,1
0,5,0,317.818,334.841,0,1
0,5,0,343.748,327.582,0,1
2,5,0,232.73,230.047,0,1
0,5,0,320.837,436.609,0,1
0,5,0,386.158,323.75,0,1
0,5,0,437.41,472.136,0,1
5,5,1,115.095,27.6008,0,1
0,5,0,346.706,337.863,0,1
0,5,0,459.397,450.204,0,1
0,5,0,239.513,345.738,0,1
0,5,0,293.532,299.425,0,1
5,5,1,77.6769,118.665,0,1
0,5,0,402.99,334.97,0,1
0,5,0,288.166,290.4,0,1
0,5,0,305.585,318.146,0,1
0,5,0,368.943,395.345,0,1
0,5,0,444.979,331.527,0,1
0,5,0,491.553,440.3,0,1
4,5,0,283.197,341.185,0,1
2,5,0,320.87,298.297,0,1
0,5,0,359.016,418.139,0,1
0,5,0,275.954,314.978,0,1
0,5,0,448.846,337.242,0,1
0,5,0,374.867,323.103,0,1
1,5,0,308.648,363.584,0,1
0,5,0,294.313,407.574,0,1
4,5,0,316.048,356.229,0,1
2,5,0,178.541,256.474,0,1
0,5,0,388.577,326.908,0,1
0,5,0,422.634,447.742,0,1
0,5,0,277.824,315.12,0,1
0,5,0,450.904,464.815,0,1
0,5,0,266.867,378.631,0,1
2,5,0,174.149,243.133,0,1
0,5,0,467.745,458.351,0,1
0,5,0,246.587,358.082,0,1
0,5,0,274.814,333.681,0,1
0,5,0,382.955,319.611,0,1
0,5,0,255.443,321.63,0,1
0,5,0,293.028,338.428,0,1
0,5,0,368.122,323.008,0,1
0,5,0,513.199,485.315,0,1
2,2,1,103.301,44.0624,0,1
0,5,0,372.162,322.714,0,1
0,5,0,399.659,399.97,0,1
4,5,0,319,357.566,0,1
0,5,0,289.075,409.945,0,1
0,5,0,445.246,398.149,0,1
0,5,0,325.954,436.966,0,1
0,5,0,373.39,382.697,0,1
0,5,0,278.915,315.203,0,1
5,5,1,121.172,122.022,0,1
0,5,0,380.623,424.435,0,1
0,5,0,336.848,320.361,0,1
0,5,0,385.383,348.727,0,1
0,5,0,421.15,442.106,0,1
2,5,0,308.361,294.632,0,1
0,5,0,287.176,381.529,0,1
2,5,0,258.718,248.836,0,1
0,5,0,318.18,407.925,0,1
0,5,0,343.214,337.695,0,1
0,5,0,391.657,326.455,0,1
0,5,0,449.932,338.847,0,1
0,5,0,460.19,410.924,0,1
4,5,0,298.878,324.035,0,1
5,5,1,220.494,50.8131,0,1
0,5,0,266.65,305.897,0,1
5,5,1,131.281,19.4052,0,1
0,5,0,263.157,329.946,0,1
0,5,0,307.1,317.351,0,1
4,5,0,80.4771,148.281,0,1
0,5,0,403.356,440.088,0,1
0,5,0,269.465,373.606,0,1
2,5,0,263.339,251.407,0,1
0,5,0,296.928,303.216,0,1
1,5,0,242.808,306.958,0,1
0,5,0,464.415,445.602,0,1
0,5,0,251.939,324.667,0,1
0,5,0,493.812,487.407,0,1
0,5,0,439.841,439.328,0,1
0,5,0,268.925,314.441,0,1
0,5,0,421.999,445.829,0,1
4,5,0,330.84,362.821,0,1
0,5,0,320.745,425.197,0,1
0,5,0,340.586,327.594,0,1
0,5,0,359.84,418.121,0,1
2,5,0,245.349,240.532,0,1
0,5,0,298.722,405.753,0,1
0,5,0,365.763,342.754,0,1
0,5,0,461.295,355.644,0,1
0,5,0,259.704,375.583,0,1
2,5,0,179.578,236.48,0,1
5,5,1,50.6671,68.1073,0,1
0,5,0,412.709,429.823,0,1
0,5,0,419.82,426.127,0,1
0,5,0,289.053,381.895,0,1
0,5,0,370.134,340.33,0,1
0,5,0,299.965,406.063,0,1
0,5,0,321.983,417.714,0,1
5,5,1,220.935,49.4475,0,1
0,5,0,376.422,336.005,0,1
0,5,0,335.129,447.263,0,1
0,5,0,400.492,401.061,0,1
0,5,0,389.598,337.125,0,1
0,5,0,268.16,316.543,0,1
0,5,0,461.658,404.991,0,1
2,2,1,110.219,97.8397,0,1
0,5,0,363.476,351.469,0,1
0,5,0,374.149,380.628,0,1
0,5,0,371.323,338.576,0,1
0,5,0,371.558,387.79,0,1
0,5,0,461.853,431.281,0,1
2,5,0,252.34,245.069,0,1
0,5,0,301.451,397.968,0,1
0,5,0,237.044,320.871,0,1
0,5,0,395.283,327.979,0,1
0,5,0,360.249,445.62,0,1
5,5,1,49.3699,91.868,0,1
0,5,0,356.118,349.686,0,1
0,5,0,367.42,394.77,0,1
0,5,0,357.691,350.067,0,1
0,5,0,322.291,340.167,0,1
0,5,0,251.622,365.468,0,1
0,5,0,401.715,402.664,0,1
1,5,0,272.598,330.969,0,1
0,5,0,476.739,422.725,0,1
5,5,1,209.462,55.3644,0,1
0,5,0,342.192,342.219,0,1
2,5,0,231.865,200.478,0,1
0,5,0,366.601,342.337,0,1
0,5,0,279.057,315.214,0,1
0,5,0,490.639,468.64,0,1
0,5,0,445.069,331.66,0,1
2,5,0,229.354,223.631,0,1
0,5,0,474.266,419.808,0,1
0,5,0,320.78,373.573,0,1
0,5,0,264.422,330.464,0,1
0,5,0,397.539,328.061,0,1
0,5,0,375.956,336.547,0,1
0,5,0,488.852,437.06,0,1
0,5,0,509.648,484.849,0,1
2,5,0,326.423,255.455,0,1
0,5,0,372.575,399.369,0,1
0,5,0,292.401,317.546,0,1
0,5,0,307.452,337.826,0,1
0,5,0,501.155,479.646,0,1
0,5,0,394.807,329.303,0,1
0,5,0,298.81,405.718,0,1
0,5,0,260.726,365.995,0,1
5,5,1,211.637,54.5653,0,1
0,5,0,333.257,384.596,0,1
0,5,0,258.275,363.658,0,1
0,5,0,285.891,386.583,0,1
0,5,0,254.53,320.286,0,1
0,5,0,336.072,301.256,0,1
0,5,0,399.387,429.973,0,1
2,2,1,48.0906,97.4487,0,1
1,5,0,205.936,249.811,0,1
0,5,0,324.299,296.011,0,1
0,5,0,500.99,479.475,0,1
2,5,0,233.134,230.474,0,1
0,5,0,367.744,341.596,0,1
0,5,0,323.659,336.744,0,1
0,5,0,395.088,329.097,0,1
0,5,0,460.787,411.663,0,1
0,5,0,388.343,339.646,0,1
0,5,0,272.724,314.73,0,1
0,5,0,421.837,445.278,0,1
2,5,0,354.066,306.295,0,1
0,5,0,267.366,372.238,0,1
0,5,0,260.975,366.225,0,1
2,5,0,174.785,256.816,0,1
0,5,0,365,322.332,0,1
0,5,0,522.268,476.41,0,1
1,5,0,243.055,307.155,0,1
0,5,0,495.4,473.652,0,1
1,5,0,195.91,291.11,0,1
2,5,0,240.052,228.712,0,1
0,5,0,308.629,327.308,0,1
0,5,0,341.006,337.588,0,1
0,5,0,373.032,397.198,0,1
0,5,0,369.05,395.03,0,1
0,5,0,372.229,335.963,0,1
0,5,0,359.042,418.139,0,1
0,5,0,386.536,428.111,0,1
0,5,0,336.718,337.763,0,1
0,5,0,368.611,362.526,0,1
0,5,0,292.796,327.598,0,1
0,5,0,334.034,327.636,0,1
0,5,0,372.045,386.423,0,1
0,5,0,288.422,381.772,0,1
5,5,1,192.887,34.6798,0,1
0,5,0,326.664,327.833,0,1
0,5,0,406.194,319.188,0,1
0,5,0,332.984,335.939,0,1
5,5,1,107.544,31.6564,0,1
0,5,0,456.298,348.256,0,1
0,5,0,268.026,314.373,0,1
0,5,0,489.513,481.399,0,1
5,5,1,189.209,115.86,0,1
0,5,0,405.215,395.632,0,1
0,5,0,370.551,438.753,0,1
1,5,0,268.726,327.797,0,1
0,5,0,421.688,444.735,0,1
5,5,1,196.977,110.722,0,1
0,5,0,397.53,397.173,0,1
5,5,1,192.852,39.3598,0,1
2,5,0,344.591,285.492,0,1
0,5,0,462.615,472.818,0,1
0,5,0,402.812,404.099,0,1
0,5,0,346.65,327.574,0,1
2,5,0,189.229,238.701,0,1
